index,enmo__sum_values,enmo__median,enmo__mean,enmo__length,enmo__standard_deviation,enmo__variance,enmo__root_mean_square,enmo__maximum,enmo__absolute_maximum,enmo__minimum,light__sum_values,light__median,light__mean,light__length,light__standard_deviation,light__variance,light__root_mean_square,light__maximum,light__absolute_maximum,light__minimum,hour__sum_values,hour__median,hour__mean,hour__length,hour__standard_deviation,hour__variance,hour__root_mean_square,hour__maximum,hour__absolute_maximum,hour__minimum,weekday__sum_values,weekday__median,weekday__mean,weekday__length,weekday__standard_deviation,weekday__variance,weekday__root_mean_square,weekday__maximum,weekday__absolute_maximum,weekday__minimum,relative_date_PCIAT__sum_values,relative_date_PCIAT__median,relative_date_PCIAT__mean,relative_date_PCIAT__length,relative_date_PCIAT__standard_deviation,relative_date_PCIAT__variance,relative_date_PCIAT__root_mean_square,relative_date_PCIAT__maximum,relative_date_PCIAT__absolute_maximum,relative_date_PCIAT__minimum,kid_id,peak_movement_hour,peak_light_hour,avg_movement_day,avg_movement_night
758,16411.60742,0.009475994855,0.04073369876,402900,0.1022032574,0.01044550631,0.110021539,3.283330202,3.283330202,0,29560910,7,73.37033844,402900,264.7276611,70080.73438,274.7070313,2643,2643,0,4657104,12,11.55895756,402900,6.898314822,47.58674739,13.46091554,23,23,0,1657896,4,4.114906925,402900,1.943296622,3.77640176,4.550698931,7,7,1,9943224,25,24.67913628,402900,6.738728523,45.41046524,25.5826149,36,36,13,ee67eb55,10,10,0.051144652,0.008928742
759,8409.673828,0.0002714802977,0.0213484671,393924,0.08162143826,0.006662059575,0.08436715603,3.255206585,3.255206585,0,14826200,6.324985981,37.63721085,393924,188.3973999,35493.57813,192.1201172,2640.333252,2640.333252,0,1628664,4,4.134462485,393924,2.065979064,4.268269491,4.621909728,7,7,1,4537968,12,11.51990739,393924,6.948438496,48.28079753,13.4532176,23,23,0,4887204,12,12.40646458,393924,6.592101097,43.45579529,14.04906368,24,24,1,6fcdcb2a,12,14,0.027148958,0.0041522495
760,11594.8252,0.02463630214,0.05532832444,209564,0.1188634187,0.0141285127,0.1311096251,4.451458931,4.451458931,0,2898869,14,13.83285774,209564,4.99694917,24.969501,14.70773451,23,23,0,19718670,6.815590858,94.09378815,209564,333.4432068,111184.3672,346.4649963,2624.5,2624.5,0,6963192,33,33.22704315,209564,6.379972458,40.70404816,33.83401489,51,51,22,787023,4,3.755525758,209564,1.962290578,3.850584314,4.237281916,7,7,1,ad0bbf35,14,14,0.056774724,0.019800743
761,8360.18457,0.00246949587,0.02133004926,391944,0.0845310837,0.007145504002,0.08718071133,5.356800556,5.356800556,0,5779319.5,7.941590309,14.74526882,391944,16.8869648,285.1695862,22.41857338,384,384,0,4505472,11,11.49519319,391944,6.965428827,48.51719874,13.44085805,23,23,0,1626408,4,4.149592799,391944,2.003205208,4.012831106,4.607814178,7,7,1,12743976,33,32.51478958,391944,6.558643818,43.01580811,33.16967392,44,44,21,edb9d0f3,18,21,0.027736586,0.0024648116
762,2563.494629,0,0.006460940931,396768,0.02022380196,0.000409002183,0.02123077959,1.315880895,1.315880895,0,4564740,12,11.50480886,396768,6.927031535,47.98376589,13.42923649,23,23,0,2211241,0.5,5.573133469,396768,68.36631775,4673.953613,68.5931015,2594.399902,2594.399902,0,1582968,4,3.989656424,396768,1.923567199,3.70011077,4.429161224,7,7,1,201709328,508,508.3810425,396768,6.639790058,44.08681107,508.4244385,520,520,497,4926b18a,16,14,0.006846168,0.005307868
763,11870.95508,0.01394574903,0.02910232544,407904,0.09393675625,0.008824113756,0.09834154695,5.437505245,5.437505245,0,1565772,4,3.838579666,407904,1.961437532,3.847237192,4.310676402,7,7,1,2431285.75,0.5,5.960436344,407904,32.08941269,1029.730469,32.63827896,2346.600098,2346.600098,0,110147616,270,270.0331726,407904,6.823797703,46.56421661,270.1193848,282,282,258,4685484,11,11.48673217,407904,6.969991692,48.58078419,13.43598899,23,23,0,427037b2,14,14,0.03551722,0.010279389
764,26883.76953,0.01475953683,0.06802642345,395196,0.2622110546,0.0687546432,0.2708915472,4.515342712,4.515342712,0,6063461,6.558823586,15.34292126,395196,44.81623077,2008.494507,47.36981964,2478.800049,2478.800049,0,4551144,12,11.51616919,395196,6.938089477,48.1370856,13.44467324,23,23,0,1512060,4,3.826101479,395196,2.01226829,4.049223671,4.322993893,7,7,1,-2615832,-7,-6.619075298,395196,6.613330364,43.73613739,9.356725693,5,18,-18,fc49ba65,16,10,0.088075206,0.008332895
765,464.3347473,1.50E-05,0.001141600893,406740,0.004788517952,2.29E-05,0.004922718275,0.2443093359,0.2443093359,0,4550811.5,11.5,11.18850231,406740,15.2167902,231.5506897,18.88738823,259.5,259.5,0,1690392,4,4.155952205,406740,1.960170121,3.842266902,4.595019656,7,7,1,76041504,187,186.953598,406740,6.803258419,46.28432465,187.0773926,199,199,175,4686216,12,11.52140434,406740,6.973454442,48.62906686,13.46743572,23,23,0,0b7d7aec,18,16,0.0013329013,0.0005791076
766,11903.2041,0.009563197382,0.03423530236,347688,0.1013618857,0.01027423143,0.1069873273,2.587309837,2.587309837,0,36823892,12.99274445,105.9107361,347688,352.3956604,124182.7109,367.9671021,2635.25,2635.25,0,1425072,4,4.098709188,347688,1.983344152,3.933654025,4.553358214,7,7,1,168701888,485,485.2105713,347688,5.818507671,33.85503387,485.2453918,495,495,475,4009032,12,11.53054463,347688,6.912923852,47.78851619,13.44403122,23,23,0,e754411f,9,9,0.04337927,0.006582435
767,3710.824219,0.02513456717,0.04749794304,78126,0.07408443838,0.005488503724,0.08800317347,3.757887125,3.757887125,0,1105082,15,14.14486855,78126,5.510328936,30.36372498,15.18028429,23,23,0,318739,4,4.079806978,78126,2.205153356,4.862701322,4.637620759,7,7,1,9556950,119,122.3273926,78126,8.016611099,64.26605225,122.589798,183,183,114,932286.3125,4.677650928,11.93311214,78126,37.96377945,1441.248413,39.79506683,2254.199951,2254.199951,0,b23b9220,18,11,0.049390286,0.02111161
768,6869.129395,0.005536708049,0.01888513938,363732,0.05175721273,0.002678808989,0.05509498343,2.021290779,2.021290779,0,14995968,9.677818298,41.22806931,363732,208.1026306,43306.70313,212.1472321,2651.199951,2651.199951,0,1454928,4,4,363732,1.997656243,3.990630464,4.471088286,7,7,1,4182972,12,11.50014846,363732,6.914116936,47.80501301,13.41858516,23,23,0,18733332,52,51.50311661,363732,6.090027809,37.08843994,51.86192703,62,62,41,81feecad,11,11,0.023323718,0.0055277217
769,16309.6543,0.010010086,0.04300388694,379260,0.1355648786,0.01837783493,0.1422222406,3.760041475,3.760041475,0,4361736,12,11.50064863,379260,6.930352174,48.02978126,13.4273862,23,23,0,1524984,4,4.020946053,379260,1.96156821,3.847749841,4.473897294,7,7,1,7124676.5,6.630839348,18.78573227,379260,67.53131104,4560.477539,70.09551239,2609.666748,2609.666748,0,21233150,56,55.98573685,379260,6.348918438,40.30876541,56.34457397,67,67,45,a7b9546a,18,10,0.05521482,0.006486712
770,20682.11328,0.0298813954,0.1242990196,166390,0.3086648881,0.09527401626,0.3327525556,11.32620049,11.32620049,0,16936950,8,101.7906723,166390,361.6835327,130814.9844,375.734375,20445.5,20445.5,0,664087,4,3.991147305,166390,1.83400963,3.363591321,4.392362477,7,7,1,4808654,29,28.89989853,166390,4.932446957,24.32903481,29.31779671,37,37,20,2129910,13,12.80070918,166390,4.647772377,21.60178807,13.61836787,23,23,0,0668373f,12,12,0.12950547,0.017188461
771,15734.13379,0.001736222068,0.02694754675,583880,0.09585813433,0.009188781492,0.09957383573,4.142994881,4.142994881,0,15962422,11,27.33853149,583880,111.3893585,12407.58984,114.6951904,2643,2643,0,6733796,12,11.53284236,583880,6.8595622,47.05359357,13.41864548,23,23,0,9920362,17,16.99041176,583880,9.97233963,99.44756317,19.70080376,34,34,0,2364970,4,4.050438446,583880,2.015221155,4.061116304,4.524065419,7,7,1,b69bf1f7,16,13,0.034769364,0.002733707
772,19110.40234,0.008013974875,0.04901913181,389856,0.1614818275,0.0260763783,0.1687579453,4.725636959,4.725636959,0,1603896,4,4.114072888,389856,1.978532642,3.914591415,4.565105382,7,7,1,23146186,6.884700775,59.37111664,389856,267.809082,71721.70313,274.3111877,2638.25,2638.25,0,4533240,12,11.62798572,389856,6.914398672,47.80890899,13.52845005,23,23,0,4764180,12,12.22035789,389856,6.516126633,42.45990753,13.84908199,24,24,1,49e4eade,15,12,0.06291631,0.0059745354
773,8891.383789,0.02391530015,0.05604508147,158647,0.09589344263,0.009195552208,0.1110702604,2.445638418,2.445638418,0,566690,3,3.57201838,158647,1.891889971,3.579247663,4.042098833,7,7,1,18456220,12.17847061,116.3351364,158647,383.9696045,147432.6563,401.2063599,2651.666748,2651.666748,0,4080366,22,25.71977997,158647,10.58059216,111.9489288,27.81107712,43,43,10,2163627,14,13.63799505,158647,5.300820831,28.09870148,14.63193802,23,23,0,9dc74359,8,14,0.057128932,0.03867747
774,3853.345215,0.01766142808,0.04302288964,89565,0.09749914706,0.009506083094,0.106569469,3.153083801,3.153083801,0,3109843,34,34.72163391,89565,5.182740688,26.8608017,35.10630417,82,82,29,907776.1875,3.905874491,10.13538933,89565,28.24184799,797.6019287,30.00547218,2565.199951,2565.199951,0,1214939,13,13.56488584,89565,4.328786547,18.73839297,14.23883846,23,23,0,358108,4,3.998302909,89565,2.212638954,4.895771139,4.569704289,7,7,1,8a6b6912,17,9,0.043693557,0.012889509
775,21166.38867,0.034015093,0.07270474732,291128,0.1345873773,0.018113764,0.1529697478,3.408572912,3.408572912,0,6354522,6.25,21.8272438,291128,58.43006897,3414.072754,62.37388611,2566.600098,2566.600098,0,3761473,13,12.92034088,291128,4.824248115,23.27336988,13.79161261,23,23,0,54764544,190,188.1115723,291128,10.20700264,104.1829071,188.3882751,205,205,169,1149888,4,3.9497678,291128,1.992462822,3.969908096,4.423864122,7,7,1,949f94e5,15,9,0.0749035,0.03341804
776,2583.122314,0.004762531258,0.006458064076,399984,0.01252038684,0.0001567600848,0.01408782043,2.624825001,2.624825001,0,42125324,75.81591034,105.3175201,399984,103.3789063,10687.19824,147.5770416,2631,2631,0,4611216,12,11.52850114,399984,6.909865959,47.74624757,13.44070631,23,23,0,7473948,19,18.68561745,399984,6.691431046,44.77524948,19.84760857,30,30,7,1532184,4,3.830613225,399984,1.989046887,3.95630752,4.316237389,7,7,1,3268c574,18,16,0.0070511806,0.0046635284
777,18196.19141,0.02678173035,0.06809289008,267226,0.1436069906,0.02062296867,0.1589327455,3.804708958,3.804708958,0,3550431,13,13.28624834,267226,4.626703619,21.40638637,14.06878749,23,23,0,10392638,38,38.89081955,267226,7.702625275,59.33043289,39.64625931,52,52,26,6257704.5,5.556578636,23.41727448,267226,104.4366608,10907.01563,107.0298386,2636.5,2636.5,0,1055117,4,3.948406966,267226,1.904094059,3.625574184,4.38354785,7,7,1,732b2327,11,12,0.06988266,0.027576024
778,13655.60938,0.01144123729,0.03702693805,368802,0.09381779283,0.008801777847,0.1008601561,3.952532053,3.952532053,0,17485038,5.375,47.41036606,368802,218.7590485,47855.51953,223.8375397,2612.333252,2612.333252,0,6973248,19,18.90783691,368802,6.165415287,38.01234436,19.88765144,30,30,8,4265538,12,11.56592969,368802,6.971899012,48.60737583,13.50474381,23,23,0,1482546,4,4.019896855,368802,1.990716027,3.962950301,4.485813307,7,7,1,0d4800c8,13,12,0.047215763,0.0064319624
779,6091.911621,0.002136653755,0.01506452169,404388,0.08317103982,0.006917422172,0.08452432603,5.205584526,5.205584526,0,1551096,4,3.835662779,404388,1.97091451,3.884504005,4.312402226,7,7,1,11140079,1.389267802,27.54799652,404388,183.376236,33626.84375,185.4339142,2646.25,2646.25,0,4670496,12,11.54954153,404388,6.971541649,48.60239296,13.4905264,23,23,0,4819104,12,11.91703033,404388,6.761011124,45.71127319,13.70134735,24,24,0,d859115e,19,12,0.018629648,0.0044168085
780,1559.97998,0.03246692568,0.06091054529,25611,0.1180113405,0.01392667647,0.1328034997,2.703750849,2.703750849,0,115585,4,4.51309984,25611,0.990019994,0.9801395886,4.620412293,7,7,1,1086559.375,10.5,42.42549515,25611,172.3847504,29716.50391,177.5286713,2628.333252,2628.333252,0,366218,15,14.29924642,25611,4.778489407,22.83396101,15.07655163,23,23,0,986249,37,38.50880432,25611,5.869238853,34.44796371,38.95351028,73,73,36,e1958a83,16,17,0.062021382,0.013719772
781,5622.631348,0.00118587981,0.01428557653,393588,0.069384709,0.004814237356,0.07084006816,3.69649291,3.69649291,0,4526052,11,11.49946645,393588,6.954210213,48.36103969,13.43870411,23,23,0,10803985,0.7150363922,27.4499855,393588,175.5024109,30801.0957,177.6361237,2638.199951,2638.199951,0,1635852,4,4.156254764,393588,2.002637018,4.010555027,4.613567891,7,7,1,102530640,261,260.5024414,393588,6.587013721,43.38874817,260.5857239,272,272,249,b308c03e,13,13,0.018741945,0.0010892317
782,9274.336914,0.003886272665,0.02426718734,382176,0.07472856343,0.005584358238,0.07857006043,3.094822645,3.094822645,0,19307950,10.59869003,50.52109528,382176,197.3111115,38931.67578,203.6763763,2527.199951,2527.199951,0,4402728,12,11.52015825,382176,6.909753641,47.74469538,13.43349327,23,23,0,10379472,27,27.15888023,382176,6.395264149,40.89940643,27.90168762,38,38,16,1560408,4,4.082956544,382176,1.984703727,3.939048883,4.53977786,7,7,1,f74eda33,17,15,0.030981708,0.003981201
783,9333.167969,0.00292182574,0.02711207233,344244,0.09071875364,0.008229892701,0.09468345344,2.774506092,2.774506092,0,9640136,12.67570877,28.00378799,344244,66.13106537,4373.317383,71.81594086,2634.399902,2634.399902,0,1379532,4,4.007424966,344244,1.931130439,3.729264771,4.448451374,7,7,1,3957996,11,11.49764702,344244,6.935574405,48.10219232,13.42751203,23,23,0,36498376,106,106.0247269,344244,5.765192509,33.23744583,106.181366,116,116,96,db746de0,17,9,0.033711642,0.007416932
784,27588.52539,0.03245044127,0.09070757031,304148,0.2167981416,0.04700143635,0.2350091338,5.174273968,5.174273968,0,1192476,4,3.920709655,304148,1.968857977,3.876401732,4.38729597,7,7,1,6026318.5,5.776304245,19.81377029,304148,74.01017761,5477.506836,76.61652374,2592,2592,0,3923629,13,12.90039389,304148,4.59108471,21.07805882,13.69299899,23,23,0,66840864,220,219.764267,304148,8.738735199,76.36549377,219.9379425,248,248,205,4859a9f9,11,14,0.093461595,0.019933315
785,16379.08984,0.02166577615,0.06445644051,254111,0.1619519293,0.02622842975,0.174307391,5.456849098,5.456849098,0,1092256,5,4.298342063,254111,1.917119443,3.675346961,4.706494603,7,7,1,5427145,21,21.35737991,254111,7.43302536,55.24986267,22.61388016,42,42,9,39873292,13.25,156.9128876,254111,432.4757996,187035.3281,460.0619507,2639.800049,2639.800049,0,3125931,12,12.30143913,254111,4.982330844,24.82362064,13.27211458,23,23,0,31f01671,12,12,0.06764949,0.020431729
786,2492.237061,0,0.006138394121,406008,0.04798735678,0.002302786335,0.04837836698,3.523998737,3.523998737,0,5332212,6,13.13326836,406008,21.40936852,458.3610535,25.11660576,1569.599976,1569.599976,0,4705848,12,11.59053024,406008,6.949180081,48.2911038,13.51412206,23,23,0,1550232,4,3.818230183,406008,1.979173616,3.917128203,4.300698772,7,7,1,49460112,122,121.8205338,406008,6.788084507,46.07809067,122.0095062,134,134,110,372a7950,15,14,0.0076592686,0.0015217166
787,6813.319824,0.009563066065,0.0170759894,399000,0.06568797678,0.004314910155,0.06787119061,3.417328835,3.417328835,0,2992978,4.523121357,7.501197815,399000,14.34881973,205.8886414,16.19125175,1186.599976,1186.599976,0,1525776,4,3.824,399000,1.999007634,3.996031519,4.314974799,7,7,1,4590696,12,11.50550376,399000,6.909349649,47.73911257,13.42072015,23,23,0,124710688,313,312.5581055,399000,6.677625656,44.5906868,312.6294556,324,324,301,ffed1dd5,12,14,0.020257536,0.0074814023
788,27981.91406,0.03889770806,0.0970145762,288430,0.2019124925,0.04076865315,0.2240100056,4.977797031,4.977797031,0,1232751,4,4.274004091,288430,1.989352254,3.957522389,4.714300941,7,7,1,51991324,5.572885513,180.2563019,288430,494.1218567,244156.4219,525.9740601,2622.399902,2622.399902,0,3770763,13,13.07340776,288430,5.12736872,26.28990999,14.04293062,23,23,0,29347792,101,101.7501373,288430,9.185459137,84.37265778,102.1639099,117,117,86,526f719b,14,14,0.102287896,0.031692166
789,18593.49609,0.0008010558086,0.04405122995,422088,0.1557264626,0.02425072901,0.1618370861,4.788387299,4.788387299,0,15795017,4.195652008,37.42114639,422088,172.8505859,29877.32617,176.8549347,2655.800049,2655.800049,0,7272840,17,17.23062515,422088,7.05594492,49.78635788,18.61936569,29,29,5,4895496,12,11.59828282,422088,6.912205072,47.77857896,13.50180519,23,23,0,1670916,4,3.958691079,422088,1.896126853,3.595297041,4.389365797,7,7,1,da5a8921,16,11,0.057337064,0.0032495859
790,10043.15723,0.001733052311,0.02562474459,391932,0.06781931221,0.004599459469,0.07249887288,2.483056545,2.483056545,0,5284960,3.88422823,13.48437977,391932,23.88367081,570.4297485,27.4273262,2052,2052,0,4494936,11,11.46866293,391932,6.960580827,48.44968545,13.41565932,23,23,0,1600008,4,4.082361226,391932,1.953803825,3.817349386,4.525817337,7,7,1,7287864,19,18.59471512,391932,6.557768345,43.00432587,19.71719551,30,30,7,c3061b23,12,13,0.033123743,0.0035434465
791,11695.05859,0.001589741325,0.0300566908,389100,0.1075095087,0.01155829523,0.1116319746,4.199014664,4.199014664,0,42697140,7.767384529,109.733078,389100,365.036499,133251.6563,381.1731567,2632.399902,2632.399902,0,161923024,416,416.147583,389100,6.505981922,42.32780075,416.1983948,427,427,405,4507020,12,11.58319198,389100,6.88531863,47.40761263,13.47508624,23,23,0,1493460,4,3.838242097,389100,2.027007927,4.108761135,4.340606355,7,7,1,8a44ea3a,10,9,0.03827454,0.0046301265
792,8882.011719,0.02303493023,0.06030533835,147284,0.1205260903,0.01452653762,0.1347711831,4.19417572,4.19417572,0,1954914,13,13.27309144,147284,4.817657521,23.20982399,14.12036757,23,23,0,7941224.5,8.399999619,53.91776657,147284,211.6744232,44806.0625,218.4334869,2642,2642,0,573035,4,3.89068059,147284,2.029806358,4.120113849,4.388337875,7,7,1,2237206,15,15.18974209,147284,5.800723553,33.64839172,16.25966454,40,40,6,dacc2f83,12,12,0.062483415,0.015542117
793,23321.32227,0.03171112388,0.07279700786,320361,0.1430075467,0.02045115642,0.1604698151,3.390528917,3.390528917,0,1253018,4,3.91126885,320361,1.942128412,3.771862768,4.366908149,7,7,1,12222065,4.08025074,38.15091324,320361,187.7925568,35266.04688,191.6286621,2642,2642,0,4506138,14,14.06581325,320361,4.999054538,24.99054627,14.92774761,23,23,0,11312378,36,35.31134415,320361,8.338730812,69.53443146,36.28257751,51,51,21,71850348,16,16,0.07434249,0.027656075
794,17902.79688,0.006205929909,0.04683114216,382284,0.1621237993,0.0262841247,0.168752104,4.724704266,4.724704266,0,31373170,7.607142925,82.06770325,382284,298.5236816,89116.39063,309.598877,2637.25,2637.25,0,4394016,11,11.49411432,382284,6.903737107,47.66158604,13.40806661,23,23,0,1518672,4,3.97262768,382284,1.955400413,3.823590776,4.427794198,7,7,1,137605472,360,359.9561462,382284,6.398855209,40.94535065,360.0130005,371,371,349,9402b885,19,15,0.0600639,0.0068371585
795,11312.91406,0.009985194542,0.03000836633,376992,0.06199485436,0.003843361745,0.06887571514,1.654397488,1.654397488,0,5658015.5,5.066666603,15.00831699,376992,65.40284729,4277.532715,67.10277557,2600.800049,2600.800049,0,1527048,4,4.050611154,376992,1.981078757,3.924673041,4.509115629,7,7,1,4344552,12,11.52425516,376992,6.945107258,48.23451482,13.45522098,23,23,0,4100976,11,10.87815094,376992,6.309412479,39.8086853,12.57548714,22,22,0,3065aa2f,8,15,0.0366563,0.010286189
796,314.0379333,0,0.000782379997,401388,0.01179184113,0.0001390475081,0.01181776728,1.590993762,1.590993762,0,649155.8125,1.5,1.617277622,401388,2.35145402,5.529335499,2.853930712,171.1999969,171.1999969,0,22783440,57,56.76163864,401388,6.711713314,45.04709625,57.15707016,68,68,45,4640940,12,11.56222907,401388,6.918138851,47.86064517,13.47389276,23,23,0,1653192,4,4.118688152,401388,1.948458473,3.796490419,4.556323355,7,7,1,7a0136e0,19,16,0.00096963707,0.00021316847
797,16112.68359,0.01236851886,0.03975377977,405312,0.1230525821,0.01514193788,0.1293147206,4.545390606,4.545390606,0,9214701,6.833880424,22.73483467,405312,105.7020874,11172.93164,108.1193695,2613.800049,2613.800049,0,13655508,34,33.69134903,405312,6.776616096,45.9225235,34.36610794,45,45,22,4697940,12,11.59092255,405312,6.899140527,47.59814001,13.4887963,23,23,0,1670424,4,4.121328754,405312,1.94075865,3.766544137,4.55542477,7,7,1,d9c82502,12,12,0.05037293,0.007055008
798,18740.73438,0.02895312384,0.0637986809,293748,0.1346852034,0.01814010553,0.1490314603,5.021980286,5.021980286,0,20550800,9.206125259,69.96064758,293748,263.8068542,69594.05469,272.9258423,2635,2635,0,3882596,13,13.21743808,293748,5.059815487,25.60173276,14.15282311,23,23,0,1168847,4,3.979080709,293748,2.193956944,4.813447074,4.543845327,7,7,1,11564435,38,39.36855698,293748,10.10842037,102.1801605,40.64558411,63,63,23,218faf6f,17,16,0.066346124,0.018269781
799,17536.30859,0.03469168022,0.07571579516,231607,0.1473513693,0.0217124261,0.1656662673,5.118103027,5.118103027,0,864650,4,3.733263675,231607,1.911265566,3.652936065,4.194066491,7,7,1,12969128,7.080321312,55.99626923,231607,242.1024017,58613.57422,248.4937592,2625.75,2625.75,0,7228981,31,31.21227264,231607,11.13310242,123.9459686,33.13837433,75,75,15,2904650,13,12.54128761,231607,4.407585386,19.42680894,13.29325784,23,23,0,0c4e2d68,10,12,0.077997066,0.016510043
800,4990.345703,0.02033170499,0.0493863821,101047,0.1054578945,0.0111213671,0.1164490581,4.911781788,4.911781788,0,1356262,13,13.42209071,101047,5.317294359,28.2736193,14.43697123,23,23,0,403512,4,3.993310044,101047,2.157649692,4.655452191,4.538940107,7,7,1,1428744,4.814371109,14.13940048,101047,73.97789001,5472.728516,75.31700897,2544.399902,2544.399902,0,2876685,27,28.46878242,101047,8.82904911,77.95211029,29.80643654,45,45,13,50b2b84b,12,15,0.05042195,0.020152623
801,544.3876343,4.74E-05,0.001445175847,376693,0.01342360955,0.0001801932958,0.0135011822,0.9331857562,0.9331857562,0,2997228.75,3.666666746,7.956688404,376693,23.05935478,531.7338867,24.39349937,2527.800049,2527.800049,0,7202432,19,19.12016487,376693,6.304337025,39.74466324,20.13269234,30,30,8,4322081,11,11.47374918,376693,6.94715949,48.26302498,13.4130513,23,23,0,1515736,4,4.023796566,376693,1.968896599,3.876553819,4.479675505,7,7,1,25eba023,9,15,0.0018042856,0.00038094612
802,18747.79492,0.01355918311,0.04753160104,394428,0.1380871981,0.01906807534,0.1460388005,4.03118515,4.03118515,0,4533180,11,11.49304816,394428,6.947304648,48.26504188,13.42963879,23,23,0,17488488,10.37711143,44.33885956,394428,184.0914764,33889.67188,189.3557739,2637,2637,0,8889948,23,22.53883553,394428,6.601249695,43.57649612,23.48564529,34,34,11,1515948,4,3.843408683,394428,1.999536169,3.998144893,4.332428326,7,7,1,c0f2a046,10,11,0.061693385,0.005475559
803,14937.06543,0.01189064234,0.03740700334,399312,0.1182240322,0.01397692133,0.1240008399,5.7465415,5.7465415,0,1635264,4,4.09520375,399312,1.942452472,3.773121605,4.532528584,7,7,1,24975218,63,62.54562378,399312,6.682848454,44.66046143,62.90162277,74,74,51,6976460,2.017570496,17.47120094,399312,97.31352234,9469.921875,98.86943054,2625.399902,2625.399902,0,4594176,12,11.50522899,399312,6.906598918,47.70110861,13.41906863,23,23,0,f64ae747,15,10,0.04654134,0.009831885
804,17184.08789,0.008408802561,0.038430769,447144,0.1377324015,0.01897021383,0.1429934651,4.694697857,4.694697857,0,1858368,4,4.156083946,447144,1.991085116,3.964419939,4.608411191,7,7,1,8887399,6.405263901,19.87592125,447144,100.7015991,10140.8125,102.644371,2633.600098,2633.600098,0,5136816,11,11.48805754,447144,6.936310136,48.1123983,13.41968198,23,23,0,18826848,42,42.10466385,447144,7.480082512,55.95163345,42.7639389,55,55,29,7860b64c,17,12,0.048842117,0.0073947245
805,332720.6875,23.94749641,38.5271759,8636,117.8267593,13883.14551,123.965683,2444,2444,0,133689,17,15.48043075,8636,4.916412155,24.17110848,16.24237805,23,23,0,24003,2,2.779411765,8636,1.810843625,3.279154633,3.317270624,7,7,1,1405134,156,162.7065735,8636,13.59192562,184.7404327,163.2733002,182,182,150,264.1758423,0.006914453115,0.03059007041,8636,0.2062076777,0.04252160713,0.2084642798,6.076934814,6.076934814,0,d87e2d01,13,16,0.03228429,0.004625991
806,16783.08398,0.03159014136,0.05844119564,287179,0.1113503054,0.01239889022,0.1257547587,4.000617981,4.000617981,0,3689692,13,12.84805644,287179,4.946082086,24.463728,13.76721767,23,23,0,1136593,4,3.957785911,287179,1.950898983,3.806006841,4.412490924,7,7,1,35450796,9.067637444,123.4449463,287179,366.2678223,134152.125,386.5109863,2642.399902,2642.399902,0,5667705,19,19.73579216,287179,9.147475243,83.67630005,21.75264931,53,53,5,0417c91e,13,12,0.061167058,0.016281111
807,6805.456055,0.01561646163,0.01650912128,412224,0.004642607644,2.16E-05,0.01714948565,0.292573303,0.292573303,1.22E-05,242792.2344,0,0.5889813304,412224,9.161752701,83.93772125,9.180664063,241.6666718,241.6666718,0,4916736,12,11.92734051,412224,6.89790678,47.58111954,13.77833748,24,24,0,4744992,12,11.51071262,412224,6.941283571,48.18141761,13.44164881,23,23,0,1669824,4,4.050768514,412224,1.908169653,3.641111426,4.477704432,7,7,1,a8926a86,14,13,0.016562529,0.016350176
808,9783.595703,0.007762962021,0.024097763,405996,0.06212031469,0.003858933458,0.06663058698,4.563925266,4.563925266,0,20177146,5.437428474,49.69789505,405996,265.7638245,70630.40625,270.3706665,2617.5,2617.5,0,1652916,4,4.071261786,405996,2.09557346,4.391428127,4.578930078,7,7,1,4692720,12,11.55853752,405996,6.878654257,47.31588439,13.45048973,23,23,0,16082796,40,39.6131897,405996,6.789086342,46.09169388,40.19075394,51,51,28,12380b06,16,12,0.027982311,0.012109592
809,998.6835938,0.02351438254,0.04829224199,20680,0.1037689671,0.01076799911,0.1144558415,3.234648466,3.234648466,0,253968,13,12.28085106,20680,6.843359376,46.83156755,14.05883603,23,23,0,102124,6,4.938297872,20680,1.992336236,3.969403679,5.32505301,7,7,1,3196510,137,154.5701141,20680,21.81582451,475.9302368,156.1020508,184,184,136,993920.3125,11.23180962,48.06191254,20680,195.4427948,38197.88672,201.2655792,2538.800049,2538.800049,0,f015a18c,23,15,0.055366524,0.0251088
810,8231.469727,0.004881483968,0.02272806689,362172,0.07178205997,0.005152664147,0.07529428601,3.429114103,3.429114103,0,4164384,11,11.4983599,362172,6.928818145,48.00852088,13.42463412,23,23,0,27976714,6.142857075,77.24703979,362172,338.9405518,114880.6953,347.6317139,2648,2648,0,1449396,4,4.001954872,362172,2.001464663,4.005860795,4.474539484,7,7,1,-23347368,-64,-64.46485901,362172,6.063998222,36.77207565,64.74945068,-54,75,-75,68fa4631,12,10,0.028831162,0.004466408
811,23415.7168,0.0322367996,0.08626193553,271449,0.2075041234,0.04305796325,0.2247200161,5.12437439,5.12437439,0,17916214,7.391304493,66.00213623,271449,240.664978,57919.62891,249.5514221,2651.5,2651.5,0,1136317,4,4.186115992,271449,1.994498061,3.978022516,4.636980657,7,7,1,3583285,13,13.2005828,271449,4.713792262,22.21983749,14.016962,23,23,0,5960421,21,21.95779228,271449,9.572703362,91.63665009,23.95373535,61,61,8,06c8b2fb,16,15,0.08961469,0.017027441
