kid_id,max_movement_day,min_movement_day,median_movement_day,std_movement_day,range_movement_day,max_movement_night,min_movement_night,median_movement_night,std_movement_night,range_movement_night,avg_light_day,max_light_day,min_light_day,median_light_day,std_light_day,range_light_day,avg_light_night,max_light_night,min_light_night,median_light_night,std_light_night,range_light_night,non_wear_rate,max_avg_movement_10min_mean,max_avg_movement_10min_max,max_avg_movement_10min_min,max_avg_movement_10min_median,max_avg_movement_10min_std,max_avg_movement_30min_mean,max_avg_movement_30min_max,max_avg_movement_30min_min,max_avg_movement_30min_median,max_avg_movement_30min_std,max_avg_movement_60min_mean,max_avg_movement_60min_max,max_avg_movement_60min_min,max_avg_movement_60min_median,max_avg_movement_60min_std
9402b885,4.7247043,0.0,0.014144981,0.18949176,4.7247043,0.8746464,0.0,5.808671e-06,0.021330437,0.8746464,111.2477,2637.25,0.0,8.18496,350.06696,2637.25,10.643054,46.76109,0.0,6.732629,10.153245,46.76109,0.1051260319553,0.550959895806574,1.07283834189487,0.132023691621176,0.492173780515839,0.304623263045968,0.384185266389232,0.837630742516161,0.073282216401041,0.317492836193806,0.233551216729436,0.297494369884872,0.706763586742195,0.0582998298121469,0.248340174899766,0.192714029065524
3065aa2f,1.6543975,0.0,0.012983667,0.07045865,1.6543975,1.0140656,0.0,0.006740622,0.024082985,1.0140656,17.658825,2600.8,0.0,5.399184,77.22596,2600.8,8.641241,68.35196,0.0,4.6558237,13.010985,68.35196,0.413213012477718,0.264481553254714,0.42953514380691,0.0128867595534151,0.294975465163589,0.10176614412838,0.206327269269194,0.297710017772543,0.0126945545586447,0.23615666970145,0.0754853983861134,0.13229515564083,0.224642651195634,0.0125115482848034,0.149099319928407,0.0502766760195916
7a0136e0,1.5909938,0.0,0.0,0.0139737185,1.5909938,0.0015448444,0.0,0.0,0.0003914169,0.0015448444,1.6649005,171.2,0.0,1.5,2.7868989,171.2,1.5,1.5,1.5,1.5,0.0,0.0,0.983474842297229,0.0130971473968744,0.308430835106022,1.46408880633923e-07,1.03687842397449e-05,0.0629072885322793,0.0082663422178203,0.19266520772659,5.96763925386767e-08,6.85754635646339e-06,0.0392790948595526,0.0054629623111907,0.125525532049413,3.11296301131531e-08,6.35180674919411e-06,0.025576690565022
d9c82502,4.5453906,0.0,0.01406032,0.14301768,4.5453906,1.5559053,0.0,0.0048680645,0.022927204,1.5559053,25.052948,2613.8,0.0,6.9092283,121.74396,2613.8,16.9477,345.3617,0.0,6.684405,44.91501,345.3617,0.216351847465656,0.404283822929993,0.817181463174832,0.0138303502540415,0.401728776136103,0.249630266434844,0.258787753623829,0.583908426711181,0.0133685058448464,0.25270882623321,0.157186935955754,0.195044687504117,0.448390506245818,0.0123499668985864,0.171665555198787,0.124283646285868
218faf6f,5.0219803,0.0,0.030983215,0.13889016,5.0219803,0.9485422,0.0,0.015029975,0.03502423,0.9485422,74.28339,2635.0,0.0,9.305555,273.15472,2635.0,13.320394,167.09827,0.0,8.603913,19.37278,167.09827,0.0,0.29966256595555,0.915950940176845,0.0213568046689034,0.269056271637479,0.199870890979179,0.204720399263212,0.555934471018716,0.0259952245745808,0.176245297329761,0.131008224614237,0.170342419768501,0.510812737536536,0.0235418437100533,0.149921706484434,0.105751219448328
0c4e2d68,5.118103,0.0,0.03683702,0.15124026,5.118103,1.3106277,0.0,0.011062551,0.04762189,1.3106277,59.606556,2625.75,0.0,7.5,249.87476,2625.75,3.454214,28.2,0.0,2.1100261,4.1848373,28.2,0.0,0.273280241487871,0.77642072099261,0.0159674958870104,0.219750096020046,0.20879798376918,0.205578455615834,0.512267509286499,0.0069712635680158,0.168513559091381,0.135692993094816,0.159205685210701,0.400035270086745,0.0164673660956194,0.15195920299099,0.0884857256356108
50b2b84b,4.911782,0.0,0.020487163,0.108306736,4.911782,0.6306406,0.0,0.018243626,0.04938412,0.6306406,14.60899,2544.4,0.0,4.872914,76.46946,2544.4,7.6636233,262.0,0.0,2.0927587,16.1051,262.0,0.0,0.153299502288816,0.813402480228494,0.0130605274986654,0.136722280830145,0.143616052716693,0.104769647743841,0.468138974644737,0.0229822132726055,0.0922958626781767,0.0826116804266945,0.0896560300703906,0.408115942828105,0.0229908390613825,0.0809535088120305,0.0724045649012984
25eba023,0.93318576,0.0,6.044507e-05,0.015284455,0.93318576,0.80737454,0.0,2.0994543e-05,0.0071495553,0.80737454,8.025322,2527.8,0.0,4.0,26.936966,2527.8,7.7921557,184.2,0.0,3.359098,8.182075,184.2,0.855983519736231,0.0182126800824383,0.248430045624264,2.17526661477526e-05,0.0005019662334423,0.0549187343622329,0.0130844954220611,0.194961722213015,9.25751662176961e-06,0.0004685175022233,0.0422927723019951,0.0096838811628462,0.147098398282631,6.29604967130604e-06,0.00044504801501,0.0316143096540197
c0f2a046,4.031185,0.0,0.02240607,0.16085146,4.031185,1.5638626,0.0,0.0014866844,0.02253815,1.5638626,50.52174,2637.0,0.0,9.025309,214.28716,2637.0,29.483934,2439.0,0.0,12.75671,68.381935,2439.0,0.0557972557729167,0.585985014166982,0.918299156396339,0.0011013888666639,0.664945290330798,0.238621972856281,0.401001662014384,0.702021838464781,0.0009540488472945,0.424604620473555,0.18316521199012,0.262927932613457,0.565309100286686,0.0008027202535433,0.277613734018635,0.117637046023532
f64ae747,5.7465415,0.0,0.012855319,0.13856371,5.7465415,0.6049887,0.0,0.008476413,0.011711829,0.6049887,20.856977,2625.4,0.0,1.9983828,114.68658,2625.4,9.193919,138.78117,0.0856206,2.2621593,19.21911,138.69556,0.274787634731739,0.340385392752955,0.751635855178271,0.00927633055641,0.401917852580069,0.240978724120829,0.220827583771454,0.486334044621455,0.0091986217820603,0.227099712814221,0.157502671731813,0.166440952621133,0.353187234674179,0.0091264386350909,0.170632217962368,0.116888628391806
7860b64c,4.694698,0.0,0.012777157,0.1618994,4.694698,0.42032325,0.0,0.0030406532,0.011564035,0.42032325,25.012312,2633.6,0.0,6.7473335,119.32404,2633.6,7.4855714,30.5,0.5853721,5.8457866,6.2991314,29.914627,0.16676506897107,0.423078129263042,1.12902928534895,0.0019887060800101,0.394332472053785,0.30404414744041,0.31687029832379,0.978773251071107,0.001963618762804,0.267817190126516,0.253650902545826,0.239159454650104,0.769100621516554,0.0019270825078516,0.168415102307032,0.210975012428546
d87e2d01,6.076935,0.0,0.007817244,0.21322621,6.076935,0.121365234,0.0,0.00036349456,0.014435771,0.121365234,39.54031,2444.0,0.0,23.993673,121.8367,2444.0,24.16342,63.34477,2.2610288,23.680702,7.964057,61.08374,0.0,0.0296804286698284,0.0933490140945651,0.0010525365611603,0.0339729963149845,0.0283235057521501,0.0225014706773245,0.063528287205069,0.0010570759607937,0.0195288830563296,0.0181194506430626,0.0291477603645576,0.0518204550844227,0.0143686617284124,0.0212541642808377,0.0199346645506016
0417c91e,4.000618,0.0,0.034363806,0.115190245,4.000618,0.5328359,0.0,0.008523521,0.031101856,0.5328359,133.29999,2642.4,0.0,9.431992,380.82837,2642.4,13.989856,75.1877,0.0,6.817898,16.757864,75.1877,0.0,0.284327074339146,0.574880195540997,0.0005959302599724,0.260832282004412,0.131554539736927,0.186658233321416,0.3906053374576,0.0698770588016891,0.182056841505598,0.0727484196288576,0.142779491793946,0.305701876850869,0.0580211236561404,0.147717611754345,0.0566753056879814
a8926a86,0.2925733,1.217405e-05,0.015632583,0.005178782,0.29256114,0.023682455,0.012204548,0.015573477,0.0029727633,0.011477906,0.8208622,241.66667,0.0,0.0,10.890738,241.66667,0.030627213,0.60504866,0.0,0.0,0.11496288,0.60504866,0.982516786989598,0.0209539762785571,0.104925856577635,0.0139800581072147,0.0170872759229193,0.0177446069416625,0.0191219648518978,0.0613180805071806,0.0139351867527391,0.0169715673714462,0.0092755886332388,0.0185564918211377,0.0498174021256596,0.0138993850960914,0.0168438491592598,0.0071521484419535
12380b06,3.3706343,0.0,0.0112264585,0.069705114,3.3706343,4.5639253,0.0,0.0032787533,0.033569288,4.5639253,66.91554,2617.5,0.0,6.111111,312.70615,2617.5,6.6127744,613.0,0.0,4.7224045,9.033514,613.0,0.103774421422871,0.225581711998147,0.649594719645878,0.0625422036049713,0.198870898640894,0.14220549460481,0.150207424514742,0.483615662651856,0.0402972617637453,0.128802310577262,0.104380880147224,0.115409976525231,0.379324801603505,0.020148857819937,0.0883106060723652,0.081643111041343
f015a18c,3.2346485,0.0,0.024981428,0.117463596,3.2346485,0.947274,0.0,0.018558284,0.031864263,0.947274,62.04656,2538.8,0.0,12.386797,224.1666,2538.8,6.473439,77.0,0.0,3.3439183,7.2800636,77.0,0.0,0.10416361644646,0.588855417243515,0.0092412491877818,0.0598728215302496,0.171256696563729,0.0941859958044435,0.46265169562151,0.0305298517450056,0.0438178144837138,0.149015713412472,0.0759610574149624,0.318906143622007,0.0325120686539675,0.0357355138855648,0.107183215860711
68fa4631,3.429114,0.0,0.007481303,0.08399867,3.429114,0.36325538,0.0,0.0008823401,0.00905274,0.36325538,103.504875,2648.0,0.0,6.357143,399.77808,2648.0,13.653675,92.2669,0.0,5.6672144,18.015253,92.2669,0.177531670035232,0.215640790951346,0.46295940123188,0.0110598992032465,0.22327389112567,0.112283225241775,0.148837456490009,0.317378903464932,0.0063759462726819,0.151772962909046,0.082953791752065,0.110860305058846,0.247441979855325,0.0048027586415022,0.104794802854667,0.061657041200488
06c8b2fb,5.1243744,0.0,0.034402717,0.21309848,5.1243744,1.9092011,0.0,0.008622102,0.05242065,1.9092011,69.42563,2651.5,0.0,7.7916665,247.95961,2651.5,13.628434,69.48908,0.5,3.9718637,21.741173,68.98908,0.0,0.405071654986315,1.23750951538483,0.0058635775782628,0.397430371524145,0.365479947112728,0.24728537557041,0.733246529446342,0.0042981111063353,0.234384343230497,0.213782597325159,0.213977154427599,0.513075306631759,0.0099924683071141,0.191224405160756,0.141054135555481
36530d36,4.221507,0.0,0.030157384,0.18089451,4.221507,1.7655334,0.0,0.005573731,0.05079386,1.7655334,30.89787,2643.4,0.0,9.0,107.812965,2643.4,6.9293165,64.9135,0.0,4.1849875,6.9928155,64.9135,0.0,0.422109127493433,0.802876291424036,0.0630365821004186,0.383114196003104,0.211533270660754,0.278441514945869,0.597210417209175,0.0675824492750179,0.271625282157834,0.13716086035555,0.211996601569643,0.514411231599418,0.0530204571322304,0.188670455897799,0.109445093964849
e0ad6550,3.4822843,0.0,0.0071963165,0.08374277,3.4822843,0.24953419,0.0,0.0004781995,0.007817102,0.24953419,11.57237,173.8,0.0,8.4305315,12.250367,173.8,9.862946,61.36715,0.0,7.7350855,9.295299,61.36715,0.271243169398907,0.245713151598136,0.6783406839706,0.0103175124541546,0.177641856987611,0.192114364957466,0.142681530846785,0.398077136981738,0.0100753967158703,0.120391362828579,0.0958218941171908,0.09505918446072,0.235728838909968,0.0098845182542896,0.0941113655530406,0.0530233685784323
a5078c62,3.4970953,0.0,1.1197528e-05,0.049306005,3.4970953,0.32536027,0.0,1.1865298e-05,0.006133488,0.32536027,9.315263,2589.0,0.0,10.0,33.50911,2589.0,8.623305,57.333332,0.5,10.0,3.7104354,56.833332,0.710774099591105,0.0543090745124386,0.521468110444645,0.0,4.16238428374053e-05,0.133350705374169,0.0335424473097479,0.367923359335226,0.0,2.70593806935122e-05,0.0875666442135747,0.0247366191680262,0.289815820734031,0.0,2.52438157237596e-05,0.0662804203795221
9271574b,2.479183,0.0,0.012173826,0.056538623,2.479183,0.49894863,0.0,0.0006674097,0.015265165,0.49894863,25.45845,2662.4,0.0,8.666667,134.01416,2662.4,7.217987,138.8,0.0,5.735347,6.3217125,138.8,0.0314522902327106,0.150899216378596,0.359924810643618,0.0069036768877898,0.139167805476275,0.0756271305201797,0.0947486650868713,0.237686902745029,0.0044464704326538,0.0840510564301143,0.051174075088896,0.0752367442817658,0.18959046840244,0.0037257619397979,0.0659963671665731,0.0392896177725994
1b6fb363,0.946282,0.0,0.022579398,0.018505381,0.946282,0.28292164,0.0,0.021195736,0.011590644,0.28292164,4.0596027,2523.2,0.0,0.0,39.351562,2523.2,2.022828,18.538834,0.0,0.0,3.7567954,18.538834,0.474731872811207,0.0386016302558617,0.0966717447256997,4.57336706991403e-05,0.0289501492011671,0.0266426312579623,0.0318205049264386,0.0693249025878067,2.30352216274494e-05,0.0277930167322564,0.0164527284978634,0.0288186243637848,0.0499651538802986,1.32217020349243e-05,0.0276350489338963,0.0121220288272274
2c483245,3.4925423,0.0,0.03122954,0.13730891,3.4925423,0.78894126,0.0,0.00475327,0.03823553,0.78894126,59.36346,2649.75,0.0,4.0,258.32446,2649.75,3.0293822,26.034014,0.0,1.6167158,3.5087605,26.034014,0.0,0.383192607641293,0.591886113490909,0.0500541719297568,0.3904805528,0.140300624044307,0.26896335548611,0.477750460361696,0.0293938674795855,0.266692552814761,0.109807671423559,0.207759798829735,0.44025868509424,0.0261925996096882,0.199963207414582,0.0876042163855977
df556fd2,2.1017623,0.0,0.0065845507,0.06249721,2.1017623,1.2739446,0.0,0.00047758778,0.028652936,1.2739446,16.884981,2527.5,0.0,6.6340914,33.766678,2527.5,7.447661,1863.8,0.0,3.1923797,13.644647,1863.8,0.176807243984191,0.194614563308899,0.34155688337014,0.0018695854746814,0.176647426560142,0.0855578169779206,0.113073494017415,0.189032623797862,0.0017119032938757,0.113917849207136,0.0420953839606587,0.0907730172151409,0.160293201542983,0.0015593289429994,0.0941898329194864,0.0349339436792927
fb9c5a33,5.1905494,0.0,0.026472503,0.16513611,5.1905494,0.4282141,0.0,0.0030513643,0.016275452,0.4282141,14.191816,2612.4,0.0,1.4157884,89.991425,2612.4,4.2412047,83.91537,0.11105407,0.7649931,10.769238,83.80431,0.129296811609057,0.468715195600696,1.03808474143346,0.026738246033589,0.413804144276461,0.299819256699467,0.321664401695807,0.777020016504038,0.0140377036418436,0.285543151493443,0.213822835593556,0.240037430738161,0.463199133853622,0.0114103152076066,0.221490592994039,0.145816283308408
f93010a8,4.0121098,0.0,0.024672855,0.16005103,4.0121098,0.79896796,0.0,0.0006419744,0.024071453,0.79896796,18.93555,2581.0,0.0,6.0991907,80.25619,2581.0,13.309593,112.68598,0.0,7.426268,15.574429,112.68598,0.0,0.652128936725119,0.902139038282136,0.1106338082609,0.694241647453358,0.2251751345226,0.406859798758934,0.679963318773586,0.083294490639072,0.417735271337334,0.147956593680721,0.26012917841282,0.428166787979778,0.0717479815390536,0.260915118623787,0.0902474573042348
e1a4575f,4.284632,0.0,0.023049429,0.16590837,4.284632,0.28336424,0.0,0.0005614072,0.012153094,0.28336424,134.52307,2635.5,0.0,9.448667,401.58228,2635.5,15.300057,339.0,0.0,10.0,14.698518,339.0,0.0056567945362864,0.443682749640967,0.742890447673077,0.0450386008558174,0.437734172695006,0.20344309842129,0.299933807383818,0.537292693868019,0.0308437825137743,0.279287006770898,0.140998558067904,0.230197431123306,0.367003422033709,0.0242100316901795,0.212014930052714,0.112233668872816
e76ad778,4.267993,0.0,0.011724477,0.057898458,4.267993,1.4900919,0.0,0.0011600816,0.02451708,1.4900919,179.22597,2641.8,0.0,10.0,550.992,2641.8,53.262955,2634.2,0.0,7.2724986,244.1869,2634.2,0.227402041295167,0.13400399624561,0.283451231484772,0.0071607551032987,0.141237724386156,0.0755714046118546,0.0960488637711043,0.201256299041466,0.0068142522475682,0.110531203406087,0.0517049158969821,0.0795122507349827,0.158450682758065,0.0065652462763763,0.089080054203704,0.0432236116278079
82ec9747,4.7240367,0.0,0.019599803,0.13728316,4.7240367,0.47833675,0.0,0.00030878026,0.015916415,0.47833675,22.4104,2605.5,0.0,9.488681,72.34535,2605.5,16.263369,90.9716,0.0,11.268176,16.424076,90.9716,0.0220033741894831,0.411432888549921,0.96496298800533,0.0210699870095899,0.360363126755207,0.249459636051361,0.258249154790585,0.611422924008255,0.0208971313563072,0.201207612545685,0.167953622369795,0.182315709381204,0.410025155064494,0.0206658641600774,0.138215559852677,0.106779752089426
22375702,1.8001456,0.0,0.043297745,0.054686718,1.8001456,0.30309805,0.0,0.025414381,0.034048084,0.30309805,28.353819,2626.0,0.0,8.16794,137.69122,2626.0,22.102413,130.96205,3.0727108,21.565643,10.2339525,127.88934,0.0,0.109678625620908,0.197914712689817,0.0169122884886747,0.10544775139036,0.0436312452874072,0.0759117974666074,0.117470512575366,0.0122228472621929,0.078849546106981,0.0254819247325428,0.0666378826746977,0.0973754884786805,0.01096715780695,0.0726035839018841,0.022601860292113
85d9c915,3.779367,0.0,0.03327138,0.13120198,3.779367,1.4472806,0.0,0.014210818,0.0589989,1.4472806,17.875792,2613.2,0.0,6.6764708,52.96397,2613.2,9.367627,74.0,0.0,5.6713395,9.418868,74.0,0.0,0.260428069726629,0.654543445631862,0.0105445294097687,0.255650632347291,0.150387500662864,0.18006498452796,0.551064353846919,0.0368249280079453,0.153423291929206,0.107150894724573,0.139830845820142,0.311092983771717,0.0404539282749487,0.129683298811691,0.063593043060815
ab987c75,3.8889697,0.0,0.01600627,0.10950672,3.8889697,0.47722194,0.0,0.000121433535,0.011432418,0.47722194,67.40288,2644.5,0.0,7.196126,269.0444,2644.5,11.941353,151.22844,0.0,7.2722006,19.772898,151.22844,0.0861129189716889,0.282310269330515,0.495101348151608,0.0953193065904391,0.270550967900393,0.127623045847323,0.199616329733402,0.389158915898063,0.047317117755948,0.185232428972257,0.101202480346314,0.156908901597348,0.341481840118225,0.0427918357775871,0.137006389062706,0.0856252024656863
3d970ce4,4.2808886,0.0,0.017271068,0.10431789,4.2808886,0.43394423,0.0,0.011069538,0.009664058,0.43394423,60.14676,2633.0,0.0,21.6,241.64095,2633.0,19.722385,91.004715,1.2211487,21.6,17.306267,89.78357,0.712409317076876,0.17317338471654,0.640760367130861,0.0116238178491282,0.0256110328870515,0.206502358029388,0.120405860993437,0.482468317358548,0.0095596416943913,0.0255473949480802,0.139206649876339,0.0979590308748718,0.382628634535164,0.0093484024872951,0.0255080650146637,0.111027581616796
ac66c144,4.0005198,0.0,0.0031684432,0.11259639,4.0005198,0.6372403,0.0,0.0021366118,0.0060165045,0.6372403,12.838019,2531.4,0.0,4.276331,67.951385,2531.4,6.1829457,39.587425,0.52733,3.8936796,6.9628716,39.060097,0.609528236240677,0.25688336450531,0.97243649729838,0.000889536672912,0.132354591321443,0.324038715091551,0.170632206095879,0.62801396148538,0.0007317741427363,0.0902933825177887,0.218809794401475,0.122907165102442,0.450649133900717,0.0006317384632388,0.0758586854867222,0.15161489662512
36c1f189,3.5477893,0.0,0.02653668,0.11982512,3.5477893,0.5016754,0.0,0.0070252893,0.029071847,0.5016754,86.05299,2646.6667,0.0,6.8333335,293.5245,2646.6667,12.74318,63.546803,0.0,11.644115,10.900118,63.546803,0.0,0.291457059385451,0.678234054955343,0.10569794276283,0.184809830179438,0.206851595350194,0.186790268038678,0.428387963885648,0.0749054428309844,0.127277526964382,0.122013709771001,0.132089308555469,0.242943995768858,0.0661495613365459,0.114021100649471,0.0652927724551028
9027c805,3.225512,0.0,0.02717093,0.11214375,3.225512,1.2256858,0.0,0.007532737,0.0418982,1.2256858,11.51564,2458.4,0.0,4.8,33.853188,2458.4,7.6013603,131.83887,0.0,3.3225875,14.493285,131.83887,0.0,0.28887984972519,0.693874184903689,0.0411225289782105,0.244498496015876,0.169964109042853,0.182305769523467,0.396762028690662,0.040654440885626,0.164856233799775,0.0913238855019832,0.130026250697437,0.368550528830977,0.0318238104451874,0.119731487207774,0.0633187799653229
11be5d2e,1.9782652,0.0,0.0023319689,0.048753597,1.9782652,0.3981927,0.0,0.0022689025,0.011700024,0.3981927,144.04523,2631.8,0.0,19.588123,391.45425,2631.8,47.469997,485.75,0.0,15.60214,86.83251,485.75,0.262515217920623,0.112251626208727,0.444044027104974,0.0021556635882007,0.0773835958447307,0.107705668803546,0.0820862480263805,0.359857891065379,0.0021143101239835,0.0526367493805948,0.082844860354652,0.0670331950767701,0.224172612031185,0.002044665696869,0.0404457908517049,0.0631094339492565
ff18b749,3.68385,0.0,0.026914485,0.16492224,3.68385,1.1502522,0.0,0.0020561125,0.023646144,1.1502522,130.60071,2644.25,0.0,6.5,364.39053,2644.25,4.3016424,446.6,0.0,2.7257652,5.5583067,446.6,0.0,0.532896612305197,0.926146555571662,0.157186412832622,0.555353155763199,0.202036942512131,0.342897281978076,0.645548670500931,0.108678304467665,0.355415561816499,0.134899367762412,0.239102194523034,0.481890237052385,0.0881156216457271,0.250508292731077,0.0900916848581063
5d762840,0.59630674,0.0,0.008982437,0.0248116,0.59630674,0.22660308,0.0,0.032568127,0.03159804,0.22660308,54.381577,1803.2,0.0,6.254225,140.96304,1803.2,121.04224,156.46616,0.66071427,107.218895,23.415983,155.80544,0.0,0.0376035508926264,0.0929431329791745,0.0069582762900002,0.0350851765014644,0.0301064225494547,0.0294314922091356,0.0630854824477057,0.0061734418195555,0.027642134410563,0.0210552863080162,0.0276870802843562,0.053187854012129,0.0073784328589845,0.0264191402537815,0.0180207034262578
52ce9b8b,4.30892,0.0,0.027205266,0.15063651,4.30892,1.8836297,0.0,0.0070353746,0.045890078,1.8836297,22.07643,2605.5,0.0,4.255068,134.59085,2605.5,6.298566,47.366276,0.0,2.762633,8.413221,47.366276,0.0,0.378856124908736,0.749702881152431,0.181772782644096,0.352933958893027,0.125199921545265,0.225320226443592,0.497235234596802,0.115189197650509,0.206492389430189,0.0730232011241964,0.170740251207167,0.305881553063753,0.0881561005536134,0.157180424413451,0.0511222122932654
21eb6d47,2.6425378,0.0,0.0009551003,0.030460313,2.6425378,0.6110213,0.0,0.0008194047,0.019832017,0.6110213,15.3924265,2566.2,0.0,13.0,70.10835,2566.2,10.812997,63.51058,0.0,13.0,9.33534,63.51058,0.573974306921932,0.0472598899135433,0.294821641283731,0.000283285326562,0.0024321505004384,0.0811306047565114,0.0357330541348193,0.185733756351854,0.0002111792955474,0.0022884677953293,0.058476393165915,0.0282968847242344,0.122093581407307,0.0001832646900867,0.0022036227185809,0.0446460107224829
14568d61,2.0944653,0.0,5.171736e-05,0.032514617,2.0944653,0.16859382,0.0,3.6183e-05,0.0017828733,0.16859382,33.029587,1216.6,0.0,10.0,35.37652,1216.6,36.590607,109.52432,3.7435036,10.0,36.12675,105.78082,0.700551995100016,0.0541440891945747,0.517360625002281,0.0,0.0033377742131657,0.126134528373761,0.0393627274772247,0.350123474359029,9.13554878378717e-06,0.0037048534915205,0.0882900595607611,0.0253554833543415,0.209792032196719,4.56777439189359e-06,0.0035596077708336,0.0535683688860828
adaf7461,4.255325,0.0,0.028177092,0.15077928,4.255325,1.657711,0.0,0.011933498,0.06613535,1.657711,21.507595,2556.6,0.0,8.52006,84.632034,2556.6,11.348037,148.0,0.0,8.187147,10.564458,148.0,0.0,0.346059589228007,0.590991356301432,0.0403545552486321,0.360692416023812,0.147572365141866,0.237975119834861,0.454426680834553,0.0329659296751844,0.234054485726422,0.108563886970634,0.172716454245276,0.319101041167874,0.0330481439608472,0.163690083790425,0.0721749803885656
b9b22bff,0.42853293,0.0,0.015669,0.05938092,0.42853293,0.25765297,0.0,0.0142507795,0.008908279,0.25765297,4.426234,26.5,0.0,2.025435,4.6255035,26.5,5.7966814,9.816797,0.0,5.8122387,2.3427265,9.816797,0.618047337278107,0.132551104162121,0.205293799005449,0.0598084093187936,0.132551104162121,0.102873705611001,0.110352583251655,0.177553137712595,0.0431520287907157,0.110352583251655,0.0950359355176523,0.0894816164362876,0.145203922743288,0.0337593101292871,0.0894816164362876,0.078803241306068
4fd7e043,2.0136342,0.0,0.03439398,0.12037684,2.0136342,1.3316551,0.0,0.022421949,0.049398948,1.3316551,38.477936,2652.2,0.0,3.7832513,213.91245,2652.2,2.6996012,14.0,0.0,2.903785,1.9461439,14.0,0.0,0.21125863332431,0.333534922054605,0.0471881268604193,0.276814278897261,0.108022497367157,0.147604746907823,0.261053574801988,0.0230998910699731,0.162897989154862,0.0770759480435412,0.121244541467544,0.221585461096509,0.0150952410780238,0.12383939137275,0.0663955985079294
b120a337,3.7958343,0.0,0.0162296,0.1373436,3.7958343,0.89948136,0.0,0.0010441409,0.0154256495,0.89948136,103.71501,2655.25,0.0,11.982498,345.58737,2655.25,12.11497,200.4,0.0,9.125992,12.584142,200.4,0.171193912738235,0.439240255769714,0.763629108419021,1.00577172512809e-05,0.491268669033889,0.223708683218336,0.270426445978658,0.486079918724459,3.35257241709365e-06,0.278511782458776,0.138682144707531,0.197696277425658,0.340612549259832,1.67628620854682e-06,0.226013538730739,0.0968208303003976
7fa7ccc4,3.464837,0.0,0.019040154,0.096361935,3.464837,0.3178976,0.0,7.9385834e-05,0.012158762,0.3178976,18.22014,2613.75,0.0,8.935556,39.828953,2613.75,19.98594,171.1216,0.42355847,9.835255,28.06231,170.69804,0.0982995046514438,0.246114462895616,0.552712029195391,0.0245849312438319,0.220065184185902,0.133285944306301,0.173572066845249,0.377131969825819,0.0243844334398293,0.148745619059213,0.087632331104578,0.136125620459601,0.23825805094178,0.0237107910034764,0.122405594405846,0.0587147376310461
ec8f8f95,4.1892285,0.0,0.01062358,0.19106649,4.1892285,1.4539138,0.0,0.0015250195,0.020960776,1.4539138,123.21944,2635.6,0.0,11.981733,378.7682,2635.6,9.522347,74.6,0.0,4.0245886,11.533413,74.6,0.162124689233123,0.575018785799378,0.871841887784346,1.88796984161854e-05,0.604480230227152,0.185474650491411,0.440337885628377,0.672297768690623,7.89951508895431e-06,0.447733563628216,0.16968970994905,0.352848761425847,0.613714637423173,4.7560340026583e-06,0.37897640965753,0.149465611571088
23dafdab,6.5578265,0.0,0.010650808,0.11548976,6.5578265,2.1484349,0.0,0.002569388,0.018927697,2.1484349,18.043207,2514.0,0.0,4.0,48.49254,2514.0,19.505009,256.6315,0.0,4.013323,49.61622,256.6315,0.544753731343284,0.23879357633318,1.77398940729521,4.52616804977879e-06,0.0432569589349441,0.378867971609485,0.157143214981859,1.00460336374772,2.00150738894283e-06,0.026186160538863,0.225062370342166,0.110716922062108,0.661621390438765,1.00075369447141e-06,0.0229725900940442,0.151226810414738
48e69212,4.4390516,0.0,0.017780377,0.1674297,4.4390516,0.49732786,0.0,0.0010364956,0.008437698,0.49732786,15.84766,2634.75,0.0,6.7974386,54.29674,2634.75,11.436075,118.333336,0.5,7.142318,16.840017,117.833336,0.0302162457028757,0.486881332827535,0.966862950970729,0.0080946527343864,0.452367672254331,0.235446840663378,0.329373036821672,0.613365663072222,0.0047665272781917,0.291165771691808,0.152707254062992,0.243011435393371,0.454333520926109,0.0032443553804173,0.206706340614806,0.112755179534907
6a2fd807,6.183099,0.0,0.01154279,0.13997602,6.183099,0.5053765,0.0,3.5732985e-05,0.0112374425,0.5053765,88.156555,2655.5,0.0,7.75,361.8268,2655.5,14.285898,237.59216,0.0,8.723238,27.54411,237.59216,0.261823469903895,0.41006930202809,0.815363530566295,0.0292533333025858,0.493337057794755,0.259801180163942,0.2903864650042,0.671393987479516,0.0213834716938436,0.31187411526604,0.200042822163908,0.199358156289901,0.598671481491733,0.0211004974656842,0.174387076496621,0.166554508933503
3d3b87db,1.852423,0.0,0.00032108166,0.04060662,1.852423,0.69320625,0.0,0.00013959943,0.005128487,0.69320625,11.028524,365.0,0.0,5.5011187,24.823278,365.0,7.5841794,52.15885,0.0,4.820739,9.203959,52.15885,0.659033222936187,0.129598005991683,0.59672225775818,0.0005038593182689,0.107554131353569,0.146800475925778,0.0914796309409897,0.522764260919454,0.0004351778859725,0.0583090543441072,0.115703919082058,0.0546715760495523,0.354609250811554,0.0004157431107968,0.043159581192837,0.0731477653919466
